Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM2099763	Valsi-1 (9969)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099763/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665109	SRX1665109	Joseph R Ecker	"Jul 14, 2016"
GSM2099764	Bozen-1.2 (9972)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099764/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665110	SRX1665110	Joseph R Ecker	"Jul 14, 2016"
GSM2099765	Mitterberg-1-181 (9973)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099765/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665111	SRX1665111	Joseph R Ecker	"Jul 14, 2016"
GSM2099766	Rovero-1 (9976)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099766/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665112	SRX1665112	Joseph R Ecker	"Jul 14, 2016"
GSM2099767	Ale-Stenar-56-14 (997)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099767/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665113	SRX1665113	Joseph R Ecker	"Jul 14, 2016"
GSM2099768	Angel-1 (9980)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099768/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665114	SRX1665114	Joseph R Ecker	"Jul 14, 2016"
GSM2099769	Angit-1 (9981)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099769/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665115	SRX1665115	Joseph R Ecker	"Jul 14, 2016"
GSM2099770	Ciste-1 (9983)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099770/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665116	SRX1665116	Joseph R Ecker	"Jul 14, 2016"
GSM2099771	Slavi-1 (9985)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099771/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665117	SRX1665117	Joseph R Ecker	"Jul 14, 2016"
GSM2099772	Jablo-1 (9986)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099772/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665118	SRX1665118	Joseph R Ecker	"Jul 14, 2016"
GSM2099773	Lecho-1 (9987)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099773/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665119	SRX1665119	Joseph R Ecker	"Jul 14, 2016"
GSM2099774	Bak-7 (9989)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099774/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665120	SRX1665120	Joseph R Ecker	"Jul 14, 2016"
GSM2099775	Lag2-2 (9990)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099775/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665121	SRX1665121	Joseph R Ecker	"Jul 14, 2016"
GSM2099776	Vash-1 (9991)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099776/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665122	SRX1665122	Joseph R Ecker	"Jul 14, 2016"
GSM2099777	Dog-4 (9992)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099777/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665123	SRX1665123	Joseph R Ecker	"Jul 14, 2016"
GSM2099778	Nie1-2 (9996)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099778/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665124	SRX1665124	Joseph R Ecker	"Jul 14, 2016"
GSM2099779	Rue3.1-31 (9997)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099779/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665125	SRX1665125	Joseph R Ecker	"Jul 14, 2016"
GSM2099780	Star-8 (9998)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099780/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665126	SRX1665126	Joseph R Ecker	"Jul 14, 2016"
GSM1108100	Er_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1108nnn/GSM1108100/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX255718	SRX255718	Joseph R Ecker	"Mar 28, 2013"
GSM1108101	Er_0_bud	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1108nnn/GSM1108101/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX255719	SRX255719	Joseph R Ecker	"Mar 28, 2013"
GSM1085191	Aa_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085191/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248613	SRX248613	Joseph R Ecker	"Mar 07, 2013"
GSM1085192	Abd_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085192/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248614	SRX248614	Joseph R Ecker	"Mar 07, 2013"
GSM1085193	Ag_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085193/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248615	SRX248615	Joseph R Ecker	"Mar 07, 2013"
GSM1085194	Ag_0_bud	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085194/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248616	SRX248616	Joseph R Ecker	"Mar 07, 2013"
GSM1085195	Ak_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085195/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248617	SRX248617	Joseph R Ecker	"Mar 07, 2013"
GSM1085196	Altai_5	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085196/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248618	SRX248618	Joseph R Ecker	"Mar 07, 2013"
GSM1085197	Amel_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085197/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248619	SRX248619	Joseph R Ecker	"Mar 07, 2013"
GSM1085198	An_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085198/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248620	SRX248620	Joseph R Ecker	"Mar 07, 2013"
GSM1085199	Anholt_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085199/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248621	SRX248621	Joseph R Ecker	"Mar 07, 2013"
GSM1085200	Ann_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085200/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248622	SRX248622	Joseph R Ecker	"Mar 07, 2013"
GSM1085201	Anz_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085201/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248623	SRX248623	Joseph R Ecker	"Mar 07, 2013"
GSM1085202	Appt_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085202/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248624	SRX248624	Joseph R Ecker	"Mar 07, 2013"
GSM1085203	Ba_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085203/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248625	SRX248625	Joseph R Ecker	"Mar 07, 2013"
GSM1085204	Baa_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085204/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248626	SRX248626	Joseph R Ecker	"Mar 07, 2013"
GSM1085205	Benk_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085205/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248627	SRX248627	Joseph R Ecker	"Mar 07, 2013"
GSM1085206	Bik_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085206/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248628	SRX248628	Joseph R Ecker	"Mar 07, 2013"
GSM1085207	Bl_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085207/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248629	SRX248629	Joseph R Ecker	"Mar 07, 2013"
GSM1085208	Bla_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085208/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248630	SRX248630	Joseph R Ecker	"Mar 07, 2013"
GSM1085209	Boot_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085209/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248631	SRX248631	Joseph R Ecker	"Mar 07, 2013"
GSM1085210	Bor_4	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085210/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248632	SRX248632	Joseph R Ecker	"Mar 07, 2013"
GSM1085211	Bor_4_bud	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085211/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248633	SRX248633	Joseph R Ecker	"Mar 07, 2013"
GSM1085212	Br_0_bud	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085212/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248634	SRX248634	Joseph R Ecker	"Mar 07, 2013"
GSM1085213	Bs_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085213/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248635	SRX248635	Joseph R Ecker	"Mar 07, 2013"
GSM1085214	Bsch_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085214/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248636	SRX248636	Joseph R Ecker	"Mar 07, 2013"
GSM1085215	Bu_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085215/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248637	SRX248637	Joseph R Ecker	"Mar 07, 2013"
GSM1085216	Ca_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085216/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248638	SRX248638	Joseph R Ecker	"Mar 07, 2013"
GSM1085217	Cal_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085217/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248639	SRX248639	Joseph R Ecker	"Mar 07, 2013"
GSM1085218	Chat_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085218/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248640	SRX248640	Joseph R Ecker	"Mar 07, 2013"
GSM1085219	Chi_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085219/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248641	SRX248641	Joseph R Ecker	"Mar 07, 2013"
GSM1085220	Cnt_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085220/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248642	SRX248642	Joseph R Ecker	"Mar 07, 2013"
GSM1085221	Co_1_bud	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085221/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248643	SRX248643	Joseph R Ecker	"Mar 07, 2013"
GSM1085222	Col_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085222/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248644	SRX248644	Joseph R Ecker	"Mar 07, 2013"
GSM1085223	Com_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085223/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248645	SRX248645	Joseph R Ecker	"Mar 07, 2013"
GSM1085224	Cvi_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085224/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248646	SRX248646	Joseph R Ecker	"Mar 07, 2013"
GSM1085225	Da_1_12	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085225/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248647	SRX248647	Joseph R Ecker	"Mar 07, 2013"
GSM1085226	Db_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085226/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248648	SRX248648	Joseph R Ecker	"Mar 07, 2013"
GSM1085227	Di_G	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085227/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248649	SRX248649	Joseph R Ecker	"Mar 07, 2013"
GSM1085228	Dja_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085228/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248650	SRX248650	Joseph R Ecker	"Mar 07, 2013"
GSM1085229	Ei_2	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085229/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248651	SRX248651	Joseph R Ecker	"Mar 07, 2013"
GSM1085230	El_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085230/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248652	SRX248652	Joseph R Ecker	"Mar 07, 2013"
GSM1085231	Ema_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085231/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248653	SRX248653	Joseph R Ecker	"Mar 07, 2013"
GSM1085232	Ema_1_bud	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085232/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248654	SRX248654	Joseph R Ecker	"Mar 07, 2013"
GSM1085233	En_D	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085233/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248655	SRX248655	Joseph R Ecker	"Mar 07, 2013"
GSM1085234	Es_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085234/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248656	SRX248656	Joseph R Ecker	"Mar 07, 2013"
GSM1085235	Est	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085235/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248657	SRX248657	Joseph R Ecker	"Mar 07, 2013"
GSM1085236	Et_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085236/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248658	SRX248658	Joseph R Ecker	"Mar 07, 2013"
GSM1085237	Fi_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085237/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248659	SRX248659	Joseph R Ecker	"Mar 07, 2013"
GSM1085238	Fr_2	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085238/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248660	SRX248660	Joseph R Ecker	"Mar 07, 2013"
GSM1085239	Fr_2_bud	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085239/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248661	SRX248661	Joseph R Ecker	"Mar 07, 2013"
GSM1085240	Ga_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085240/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248662	SRX248662	Joseph R Ecker	"Mar 07, 2013"
GSM1085241	Gel_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085241/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248663	SRX248663	Joseph R Ecker	"Mar 07, 2013"
GSM1085242	Gie_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085242/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248664	SRX248664	Joseph R Ecker	"Mar 07, 2013"
GSM1085243	Gifu_2	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085243/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248665	SRX248665	Joseph R Ecker	"Mar 07, 2013"
GSM1085244	Got_7	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085244/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248666	SRX248666	Joseph R Ecker	"Mar 07, 2013"
GSM1085245	Gr_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085245/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248667	SRX248667	Joseph R Ecker	"Mar 07, 2013"
GSM1085246	Gre_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085246/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248668	SRX248668	Joseph R Ecker	"Mar 07, 2013"
GSM1085247	Gu_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085247/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248669	SRX248669	Joseph R Ecker	"Mar 07, 2013"
GSM1085248	Gy_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085248/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248670	SRX248670	Joseph R Ecker	"Mar 07, 2013"
GSM1085249	Ha_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085249/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248671	SRX248671	Joseph R Ecker	"Mar 07, 2013"
GSM1085250	Hey_1	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085250/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248672	SRX248672	Joseph R Ecker	"Mar 07, 2013"
GSM1085251	HR_5_bud	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085251/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248673	SRX248673	Joseph R Ecker	"Mar 07, 2013"
GSM1085252	Hs_0	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1085nnn/GSM1085252/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX248674	SRX248674	Joseph R Ecker	"Mar 07, 2013"
